

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736730078
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-10.56,
1,2910065340557820165,-10.63,
2,2902201770801365469,-10.63,
3,2893986434666987807,-10.38,
4,2918313179895300117,-10.19,
5,2935393797722341677,-10.56,
6,2910065340557820165,-10.63,
7,2902201770801365469,-10.63,
8,2893986434666987807,-10.38,
9,2918313179895300117,-10.19,
10,2935393797722341677,-10.56,
11,2910065340557820165,-10.63,
12,2902201770801365469,-10.56,
13,2893986434666987807,-10.38,
14,2918313179895300117,-10.19,
15,2935393797722341677,-10.56,
16,2910065340557820165,-10.63,
17,2902201770801365469,-10.56,
18,2893986434666987807,-10.38,
19,2918313179895300117,-10.19,
20,2935393797722341677,-10.56,
21,2910065340557820165,-10.63,
22,2902201770801365469,-10.63,
23,2893986434666987807,-10.38,
24,2918313179895300117,-10.19,
25,2935393797722341677,-10.56,
26,2910065340557820165,-10.63,
27,2902201770801365469,-10.56,
28,2893986434666987807,-10.38,
29,2918313179895300117,-10.19,
THERMISTORS_STOP

DATA-stop

