

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736280252
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-0.69,
1,2910065340557820165,-0.69,
2,2902201770801365469,-0.56,
3,2893986434666987807,-0.37,
4,2918313179895300117,-0.19,
5,2935393797722341677,-0.69,
6,2910065340557820165,-0.75,
7,2902201770801365469,-0.56,
8,2893986434666987807,-0.37,
9,2918313179895300117,-0.19,
10,2935393797722341677,-0.69,
11,2910065340557820165,-0.75,
12,2902201770801365469,-0.56,
13,2893986434666987807,-0.37,
14,2918313179895300117,-0.19,
15,2935393797722341677,-0.69,
16,2910065340557820165,-0.69,
17,2902201770801365469,-0.56,
18,2893986434666987807,-0.37,
19,2918313179895300117,-0.13,
20,2935393797722341677,-0.69,
21,2910065340557820165,-0.69,
22,2902201770801365469,-0.56,
23,2893986434666987807,-0.37,
24,2918313179895300117,-0.13,
25,2935393797722341677,-0.69,
26,2910065340557820165,-0.69,
27,2902201770801365469,-0.56,
28,2893986434666987807,-0.37,
29,2918313179895300117,-0.19,
THERMISTORS_STOP

DATA-stop

