

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736679690
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-5.06,
1,2910065340557820165,-5.19,
2,2902201770801365469,-4.25,
3,2893986434666987807,-4.69,
4,2918313179895300117,-4.69,
5,2935393797722341677,-5.06,
6,2910065340557820165,-5.19,
7,2902201770801365469,-4.25,
8,2893986434666987807,-4.69,
9,2918313179895300117,-4.69,
10,2935393797722341677,-5.06,
11,2910065340557820165,-5.19,
12,2902201770801365469,-4.25,
13,2893986434666987807,-4.69,
14,2918313179895300117,-4.62,
15,2935393797722341677,-5.06,
16,2910065340557820165,-5.19,
17,2902201770801365469,-4.25,
18,2893986434666987807,-4.69,
19,2918313179895300117,-4.62,
20,2935393797722341677,-5.06,
21,2910065340557820165,-5.19,
22,2902201770801365469,-4.25,
23,2893986434666987807,-4.69,
24,2918313179895300117,-4.69,
25,2935393797722341677,-5.06,
26,2910065340557820165,-5.19,
27,2902201770801365469,-4.25,
28,2893986434666987807,-4.69,
29,2918313179895300117,-4.62,
THERMISTORS_STOP

DATA-stop

