

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736542741
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-4.69,
1,2910065340557820165,-4.69,
2,2902201770801365469,-5.25,
3,2893986434666987807,-5.00,
4,2918313179895300117,-4.94,
5,2935393797722341677,-4.62,
6,2910065340557820165,-4.69,
7,2902201770801365469,-5.25,
8,2893986434666987807,-5.00,
9,2918313179895300117,-4.94,
10,2935393797722341677,-4.62,
11,2910065340557820165,-4.69,
12,2902201770801365469,-5.25,
13,2893986434666987807,-5.00,
14,2918313179895300117,-4.94,
15,2935393797722341677,-4.62,
16,2910065340557820165,-4.69,
17,2902201770801365469,-5.25,
18,2893986434666987807,-5.00,
19,2918313179895300117,-4.87,
20,2935393797722341677,-4.62,
21,2910065340557820165,-4.69,
22,2902201770801365469,-5.19,
23,2893986434666987807,-5.00,
24,2918313179895300117,-4.94,
25,2935393797722341677,-4.62,
26,2910065340557820165,-4.69,
27,2902201770801365469,-5.19,
28,2893986434666987807,-5.00,
29,2918313179895300117,-4.87,
THERMISTORS_STOP

DATA-stop

