

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736864400
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,1.06,
1,2910065340557820165,1.00,
2,2902201770801365469,1.12,
3,2893986434666987807,1.37,
4,2918313179895300117,1.37,
5,2935393797722341677,1.06,
6,2910065340557820165,1.00,
7,2902201770801365469,1.19,
8,2893986434666987807,1.37,
9,2918313179895300117,1.37,
10,2935393797722341677,1.06,
11,2910065340557820165,1.00,
12,2902201770801365469,1.19,
13,2893986434666987807,1.37,
14,2918313179895300117,1.37,
15,2935393797722341677,1.06,
16,2910065340557820165,1.06,
17,2902201770801365469,1.19,
18,2893986434666987807,1.37,
19,2918313179895300117,1.37,
20,2935393797722341677,1.06,
21,2910065340557820165,1.06,
22,2902201770801365469,1.19,
23,2893986434666987807,1.37,
24,2918313179895300117,1.37,
25,2935393797722341677,1.06,
26,2910065340557820165,1.06,
27,2902201770801365469,1.19,
28,2893986434666987807,1.37,
29,2918313179895300117,1.37,
THERMISTORS_STOP

DATA-stop

