

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736646432
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-7.44,
1,2910065340557820165,-7.44,
2,2902201770801365469,-8.31,
3,2893986434666987807,-7.75,
4,2918313179895300117,-7.81,
5,2935393797722341677,-7.44,
6,2910065340557820165,-7.44,
7,2902201770801365469,-8.31,
8,2893986434666987807,-7.75,
9,2918313179895300117,-7.81,
10,2935393797722341677,-7.44,
11,2910065340557820165,-7.44,
12,2902201770801365469,-8.31,
13,2893986434666987807,-7.75,
14,2918313179895300117,-7.81,
15,2935393797722341677,-7.44,
16,2910065340557820165,-7.44,
17,2902201770801365469,-8.31,
18,2893986434666987807,-7.75,
19,2918313179895300117,-7.81,
20,2935393797722341677,-7.44,
21,2910065340557820165,-7.37,
22,2902201770801365469,-8.31,
23,2893986434666987807,-7.75,
24,2918313179895300117,-7.81,
25,2935393797722341677,-7.44,
26,2910065340557820165,-7.44,
27,2902201770801365469,-8.31,
28,2893986434666987807,-7.75,
29,2918313179895300117,-7.81,
THERMISTORS_STOP

DATA-stop

