

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736700641
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-10.44,
1,2910065340557820165,-10.38,
2,2902201770801365469,-10.69,
3,2893986434666987807,-10.50,
4,2918313179895300117,-10.25,
5,2935393797722341677,-10.44,
6,2910065340557820165,-10.38,
7,2902201770801365469,-10.69,
8,2893986434666987807,-10.50,
9,2918313179895300117,-10.25,
10,2935393797722341677,-10.44,
11,2910065340557820165,-10.38,
12,2902201770801365469,-10.69,
13,2893986434666987807,-10.50,
14,2918313179895300117,-10.25,
15,2935393797722341677,-10.44,
16,2910065340557820165,-10.38,
17,2902201770801365469,-10.69,
18,2893986434666987807,-10.50,
19,2918313179895300117,-10.25,
20,2935393797722341677,-10.44,
21,2910065340557820165,-10.38,
22,2902201770801365469,-10.69,
23,2893986434666987807,-10.50,
24,2918313179895300117,-10.25,
25,2935393797722341677,-10.44,
26,2910065340557820165,-10.38,
27,2902201770801365469,-10.69,
28,2893986434666987807,-10.50,
29,2918313179895300117,-10.25,
THERMISTORS_STOP

DATA-stop

