

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736939784
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,0.37,
1,2910065340557820165,0.37,
2,2902201770801365469,0.25,
3,2893986434666987807,0.25,
4,2918313179895300117,0.37,
5,2935393797722341677,0.37,
6,2910065340557820165,0.37,
7,2902201770801365469,0.25,
8,2893986434666987807,0.25,
9,2918313179895300117,0.37,
10,2935393797722341677,0.37,
11,2910065340557820165,0.37,
12,2902201770801365469,0.25,
13,2893986434666987807,0.25,
14,2918313179895300117,0.37,
15,2935393797722341677,0.37,
16,2910065340557820165,0.37,
17,2902201770801365469,0.25,
18,2893986434666987807,0.25,
19,2918313179895300117,0.37,
20,2935393797722341677,0.37,
21,2910065340557820165,0.37,
22,2902201770801365469,0.25,
23,2893986434666987807,0.25,
24,2918313179895300117,0.37,
25,2935393797722341677,0.37,
26,2910065340557820165,0.37,
27,2902201770801365469,0.25,
28,2893986434666987807,0.25,
29,2918313179895300117,0.37,
THERMISTORS_STOP

DATA-stop

