

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736528456
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-3.37,
1,2910065340557820165,-3.37,
2,2902201770801365469,-3.94,
3,2893986434666987807,-3.44,
4,2918313179895300117,-3.56,
5,2935393797722341677,-3.37,
6,2910065340557820165,-3.37,
7,2902201770801365469,-3.94,
8,2893986434666987807,-3.44,
9,2918313179895300117,-3.56,
10,2935393797722341677,-3.37,
11,2910065340557820165,-3.31,
12,2902201770801365469,-3.94,
13,2893986434666987807,-3.44,
14,2918313179895300117,-3.56,
15,2935393797722341677,-3.37,
16,2910065340557820165,-3.37,
17,2902201770801365469,-3.94,
18,2893986434666987807,-3.44,
19,2918313179895300117,-3.56,
20,2935393797722341677,-3.37,
21,2910065340557820165,-3.31,
22,2902201770801365469,-3.94,
23,2893986434666987807,-3.44,
24,2918313179895300117,-3.56,
25,2935393797722341677,-3.37,
26,2910065340557820165,-3.31,
27,2902201770801365469,-3.94,
28,2893986434666987807,-3.44,
29,2918313179895300117,-3.56,
THERMISTORS_STOP

DATA-stop

