

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734447380
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,8.44,
1,2910065340557820165,8.31,
2,2902201770801365469,11.19,
3,2893986434666987807,10.06,
4,2918313179895300117,11.19,
5,2935393797722341677,8.38,
6,2910065340557820165,8.25,
7,2902201770801365469,11.19,
8,2893986434666987807,10.06,
9,2918313179895300117,11.13,
10,2935393797722341677,8.38,
11,2910065340557820165,8.25,
12,2902201770801365469,11.13,
13,2893986434666987807,10.00,
14,2918313179895300117,11.13,
15,2935393797722341677,8.31,
16,2910065340557820165,8.19,
17,2902201770801365469,11.13,
18,2893986434666987807,9.94,
19,2918313179895300117,11.13,
20,2935393797722341677,8.25,
21,2910065340557820165,8.13,
22,2902201770801365469,11.13,
23,2893986434666987807,9.88,
24,2918313179895300117,11.06,
25,2935393797722341677,8.25,
26,2910065340557820165,8.13,
27,2902201770801365469,11.06,
28,2893986434666987807,9.81,
29,2918313179895300117,11.06,
THERMISTORS_STOP

DATA-stop

