

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734437841
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,15.38,
1,2910065340557820165,15.44,
2,2902201770801365469,13.69,
3,2893986434666987807,11.06,
4,2918313179895300117,17.56,
5,2935393797722341677,15.31,
6,2910065340557820165,15.38,
7,2902201770801365469,13.63,
8,2893986434666987807,11.06,
9,2918313179895300117,17.56,
10,2935393797722341677,15.25,
11,2910065340557820165,15.31,
12,2902201770801365469,13.56,
13,2893986434666987807,11.00,
14,2918313179895300117,17.50,
15,2935393797722341677,15.19,
16,2910065340557820165,15.31,
17,2902201770801365469,13.44,
18,2893986434666987807,10.94,
19,2918313179895300117,17.44,
20,2935393797722341677,15.19,
21,2910065340557820165,15.25,
22,2902201770801365469,13.38,
23,2893986434666987807,10.88,
24,2918313179895300117,17.37,
25,2935393797722341677,15.13,
26,2910065340557820165,15.19,
27,2902201770801365469,13.25,
28,2893986434666987807,10.88,
29,2918313179895300117,17.31,
THERMISTORS_STOP

DATA-stop

