

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1735743234
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-4.75,
1,2910065340557820165,-4.75,
2,2902201770801365469,-4.87,
3,2893986434666987807,-4.62,
4,2918313179895300117,-4.50,
5,2935393797722341677,-4.75,
6,2910065340557820165,-4.75,
7,2902201770801365469,-4.81,
8,2893986434666987807,-4.62,
9,2918313179895300117,-4.50,
10,2935393797722341677,-4.75,
11,2910065340557820165,-4.75,
12,2902201770801365469,-4.81,
13,2893986434666987807,-4.62,
14,2918313179895300117,-4.50,
15,2935393797722341677,-4.75,
16,2910065340557820165,-4.75,
17,2902201770801365469,-4.81,
18,2893986434666987807,-4.62,
19,2918313179895300117,-4.50,
20,2935393797722341677,-4.75,
21,2910065340557820165,-4.75,
22,2902201770801365469,-4.81,
23,2893986434666987807,-4.62,
24,2918313179895300117,-4.50,
25,2935393797722341677,-4.75,
26,2910065340557820165,-4.75,
27,2902201770801365469,-4.81,
28,2893986434666987807,-4.62,
29,2918313179895300117,-4.50,
THERMISTORS_STOP

DATA-stop

