

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734938599
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,1.81,
1,2910065340557820165,1.81,
2,2902201770801365469,1.31,
3,2893986434666987807,1.87,
4,2918313179895300117,1.56,
5,2935393797722341677,1.87,
6,2910065340557820165,1.87,
7,2902201770801365469,1.31,
8,2893986434666987807,1.87,
9,2918313179895300117,1.56,
10,2935393797722341677,1.87,
11,2910065340557820165,1.87,
12,2902201770801365469,1.31,
13,2893986434666987807,1.87,
14,2918313179895300117,1.56,
15,2935393797722341677,1.87,
16,2910065340557820165,1.87,
17,2902201770801365469,1.31,
18,2893986434666987807,1.87,
19,2918313179895300117,1.56,
20,2935393797722341677,1.87,
21,2910065340557820165,1.87,
22,2902201770801365469,1.31,
23,2893986434666987807,1.87,
24,2918313179895300117,1.56,
25,2935393797722341677,1.87,
26,2910065340557820165,1.87,
27,2902201770801365469,1.31,
28,2893986434666987807,1.87,
29,2918313179895300117,1.56,
THERMISTORS_STOP

DATA-stop

