

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1737807990
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,5.81,
1,2910065340557820165,5.87,
2,2902201770801365469,6.69,
3,2893986434666987807,6.31,
4,2918313179895300117,6.81,
5,2935393797722341677,5.81,
6,2910065340557820165,5.87,
7,2902201770801365469,6.69,
8,2893986434666987807,6.31,
9,2918313179895300117,6.87,
10,2935393797722341677,5.81,
11,2910065340557820165,5.87,
12,2902201770801365469,6.69,
13,2893986434666987807,6.31,
14,2918313179895300117,6.87,
15,2935393797722341677,5.87,
16,2910065340557820165,5.87,
17,2902201770801365469,6.69,
18,2893986434666987807,6.31,
19,2918313179895300117,6.87,
20,2935393797722341677,5.87,
21,2910065340557820165,5.87,
22,2902201770801365469,6.69,
23,2893986434666987807,6.31,
24,2918313179895300117,6.87,
25,2935393797722341677,5.87,
26,2910065340557820165,5.87,
27,2902201770801365469,6.69,
28,2893986434666987807,6.31,
29,2918313179895300117,6.94,
THERMISTORS_STOP

DATA-stop

