

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1738298431
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-5.56,
1,2910065340557820165,-5.50,
2,2902201770801365469,-5.75,
3,2893986434666987807,-5.56,
4,2918313179895300117,-5.37,
5,2935393797722341677,-5.50,
6,2910065340557820165,-5.50,
7,2902201770801365469,-5.75,
8,2893986434666987807,-5.56,
9,2918313179895300117,-5.37,
10,2935393797722341677,-5.50,
11,2910065340557820165,-5.50,
12,2902201770801365469,-5.75,
13,2893986434666987807,-5.56,
14,2918313179895300117,-5.37,
15,2935393797722341677,-5.56,
16,2910065340557820165,-5.50,
17,2902201770801365469,-5.75,
18,2893986434666987807,-5.56,
19,2918313179895300117,-5.37,
20,2935393797722341677,-5.50,
21,2910065340557820165,-5.50,
22,2902201770801365469,-5.75,
23,2893986434666987807,-5.50,
24,2918313179895300117,-5.37,
25,2935393797722341677,-5.50,
26,2910065340557820165,-5.50,
27,2902201770801365469,-5.75,
28,2893986434666987807,-5.50,
29,2918313179895300117,-5.37,
THERMISTORS_STOP

DATA-stop

