

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736229090
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,0.44,
1,2910065340557820165,0.50,
2,2902201770801365469,-0.31,
3,2893986434666987807,0.62,
4,2918313179895300117,0.00,
5,2935393797722341677,0.44,
6,2910065340557820165,0.56,
7,2902201770801365469,-0.31,
8,2893986434666987807,0.62,
9,2918313179895300117,0.00,
10,2935393797722341677,0.44,
11,2910065340557820165,0.56,
12,2902201770801365469,-0.31,
13,2893986434666987807,0.62,
14,2918313179895300117,0.00,
15,2935393797722341677,0.44,
16,2910065340557820165,0.50,
17,2902201770801365469,-0.31,
18,2893986434666987807,0.62,
19,2918313179895300117,0.06,
20,2935393797722341677,0.44,
21,2910065340557820165,0.56,
22,2902201770801365469,-0.31,
23,2893986434666987807,0.62,
24,2918313179895300117,0.00,
25,2935393797722341677,0.44,
26,2910065340557820165,0.56,
27,2902201770801365469,-0.31,
28,2893986434666987807,0.62,
29,2918313179895300117,0.00,
THERMISTORS_STOP

DATA-stop

