

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736053974
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-13.94,
1,2910065340557820165,-14.00,
2,2902201770801365469,-15.63,
3,2893986434666987807,-14.38,
4,2918313179895300117,-15.06,
5,2935393797722341677,-13.88,
6,2910065340557820165,-14.00,
7,2902201770801365469,-15.63,
8,2893986434666987807,-14.38,
9,2918313179895300117,-15.06,
10,2935393797722341677,-13.94,
11,2910065340557820165,-14.00,
12,2902201770801365469,-15.63,
13,2893986434666987807,-14.38,
14,2918313179895300117,-15.06,
15,2935393797722341677,-13.88,
16,2910065340557820165,-14.00,
17,2902201770801365469,-15.63,
18,2893986434666987807,-14.38,
19,2918313179895300117,-15.06,
20,2935393797722341677,-13.88,
21,2910065340557820165,-14.00,
22,2902201770801365469,-15.63,
23,2893986434666987807,-14.31,
24,2918313179895300117,-15.06,
25,2935393797722341677,-13.88,
26,2910065340557820165,-14.00,
27,2902201770801365469,-15.63,
28,2893986434666987807,-14.38,
29,2918313179895300117,-15.06,
THERMISTORS_STOP

DATA-stop

