

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736143405
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-5.94,
1,2910065340557820165,-6.00,
2,2902201770801365469,-6.00,
3,2893986434666987807,-5.81,
4,2918313179895300117,-5.69,
5,2935393797722341677,-5.94,
6,2910065340557820165,-6.00,
7,2902201770801365469,-6.00,
8,2893986434666987807,-5.81,
9,2918313179895300117,-5.62,
10,2935393797722341677,-5.94,
11,2910065340557820165,-6.00,
12,2902201770801365469,-6.00,
13,2893986434666987807,-5.81,
14,2918313179895300117,-5.62,
15,2935393797722341677,-5.94,
16,2910065340557820165,-6.00,
17,2902201770801365469,-6.00,
18,2893986434666987807,-5.81,
19,2918313179895300117,-5.62,
20,2935393797722341677,-5.94,
21,2910065340557820165,-6.00,
22,2902201770801365469,-6.00,
23,2893986434666987807,-5.81,
24,2918313179895300117,-5.62,
25,2935393797722341677,-5.94,
26,2910065340557820165,-6.00,
27,2902201770801365469,-6.00,
28,2893986434666987807,-5.75,
29,2918313179895300117,-5.62,
THERMISTORS_STOP

DATA-stop

