

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734913098
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,0.81,
1,2910065340557820165,0.81,
2,2902201770801365469,0.06,
3,2893986434666987807,0.75,
4,2918313179895300117,0.25,
5,2935393797722341677,0.81,
6,2910065340557820165,0.81,
7,2902201770801365469,0.06,
8,2893986434666987807,0.75,
9,2918313179895300117,0.25,
10,2935393797722341677,0.88,
11,2910065340557820165,0.81,
12,2902201770801365469,0.06,
13,2893986434666987807,0.81,
14,2918313179895300117,0.25,
15,2935393797722341677,0.88,
16,2910065340557820165,0.88,
17,2902201770801365469,0.06,
18,2893986434666987807,0.81,
19,2918313179895300117,0.25,
20,2935393797722341677,0.88,
21,2910065340557820165,0.81,
22,2902201770801365469,0.06,
23,2893986434666987807,0.81,
24,2918313179895300117,0.25,
25,2935393797722341677,0.88,
26,2910065340557820165,0.88,
27,2902201770801365469,0.06,
28,2893986434666987807,0.81,
29,2918313179895300117,0.25,
THERMISTORS_STOP

DATA-stop

