

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734600149
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,2.12,
1,2910065340557820165,2.06,
2,2902201770801365469,1.12,
3,2893986434666987807,2.00,
4,2918313179895300117,1.37,
5,2935393797722341677,2.12,
6,2910065340557820165,2.06,
7,2902201770801365469,1.12,
8,2893986434666987807,2.00,
9,2918313179895300117,1.37,
10,2935393797722341677,2.12,
11,2910065340557820165,2.06,
12,2902201770801365469,1.12,
13,2893986434666987807,2.00,
14,2918313179895300117,1.37,
15,2935393797722341677,2.12,
16,2910065340557820165,2.06,
17,2902201770801365469,1.12,
18,2893986434666987807,2.00,
19,2918313179895300117,1.44,
20,2935393797722341677,2.12,
21,2910065340557820165,2.06,
22,2902201770801365469,1.19,
23,2893986434666987807,2.00,
24,2918313179895300117,1.37,
25,2935393797722341677,2.12,
26,2910065340557820165,2.06,
27,2902201770801365469,1.12,
28,2893986434666987807,2.00,
29,2918313179895300117,1.44,
THERMISTORS_STOP

DATA-stop

