

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736018801
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-11.31,
1,2910065340557820165,-11.31,
2,2902201770801365469,-11.69,
3,2893986434666987807,-11.63,
4,2918313179895300117,-11.25,
5,2935393797722341677,-11.31,
6,2910065340557820165,-11.31,
7,2902201770801365469,-11.69,
8,2893986434666987807,-11.63,
9,2918313179895300117,-11.25,
10,2935393797722341677,-11.31,
11,2910065340557820165,-11.31,
12,2902201770801365469,-11.69,
13,2893986434666987807,-11.63,
14,2918313179895300117,-11.31,
15,2935393797722341677,-11.31,
16,2910065340557820165,-11.31,
17,2902201770801365469,-11.69,
18,2893986434666987807,-11.63,
19,2918313179895300117,-11.25,
20,2935393797722341677,-11.31,
21,2910065340557820165,-11.31,
22,2902201770801365469,-11.69,
23,2893986434666987807,-11.63,
24,2918313179895300117,-11.25,
25,2935393797722341677,-11.31,
26,2910065340557820165,-11.31,
27,2902201770801365469,-11.69,
28,2893986434666987807,-11.63,
29,2918313179895300117,-11.31,
THERMISTORS_STOP

DATA-stop

