millis,stamp,datetime,ambient_temp,object_temp
26429999, 1736281560, "2025/1/7 20:26:0", 0.59, 0.29
26439999, 1736281570, "2025/1/7 20:26:10", 0.63, 0.25
26449999, 1736281580, "2025/1/7 20:26:20", 0.67, 0.25
26459999, 1736281590, "2025/1/7 20:26:30", 0.67, 0.15
26469999, 1736281600, "2025/1/7 20:26:40", 0.61, 0.21
26479998, 1736281610, "2025/1/7 20:26:50", 0.65, 0.21
26489999, 1736281620, "2025/1/7 20:27:0", 0.59, 0.25
26500000, 1736281630, "2025/1/7 20:27:10", 0.59, 0.17
26509999, 1736281640, "2025/1/7 20:27:20", 0.63, 0.23
26519999, 1736281650, "2025/1/7 20:27:30", 0.61, 0.23
26529999, 1736281660, "2025/1/7 20:27:40", 0.63, 0.25
26539999, 1736281670, "2025/1/7 20:27:50", 0.61, 0.21
26549998, 1736281680, "2025/1/7 20:28:0", 0.57, 0.23
26559998, 1736281690, "2025/1/7 20:28:10", 0.65, 0.37
26569999, 1736281700, "2025/1/7 20:28:20", 0.61, 0.25
26579999, 1736281710, "2025/1/7 20:28:30", 0.59, 0.23
26589999, 1736281720, "2025/1/7 20:28:40", 0.61, 0.21
26599999, 1736281730, "2025/1/7 20:28:50", 0.59, 0.23
26609999, 1736281740, "2025/1/7 20:29:0", 0.59, 0.33
26619999, 1736281750, "2025/1/7 20:29:10", 0.63, 0.33
26629999, 1736281760, "2025/1/7 20:29:20", 0.61, 0.15
26639998, 1736281770, "2025/1/7 20:29:30", 0.63, 0.27
26650000, 1736281780, "2025/1/7 20:29:40", 0.63, 0.17
26659999, 1736281790, "2025/1/7 20:29:50", 0.63, 0.19
26669999, 1736281800, "2025/1/7 20:30:0", 0.59, 0.13
26679999, 1736281810, "2025/1/7 20:30:10", 0.65, 0.21
26689999, 1736281820, "2025/1/7 20:30:20", 0.61, 0.15
26699999, 1736281830, "2025/1/7 20:30:30", 0.63, 0.39
26709999, 1736281840, "2025/1/7 20:30:40", 0.57, 0.31
26719998, 1736281850, "2025/1/7 20:30:50", 0.61, 0.23
26729999, 1736281860, "2025/1/7 20:31:0", 0.65, 0.29
26740000, 1736281870, "2025/1/7 20:31:10", 0.65, 0.25
26749999, 1736281880, "2025/1/7 20:31:20", 0.65, 0.21
26759999, 1736281890, "2025/1/7 20:31:30", 0.63, 0.19
26769999, 1736281900, "2025/1/7 20:31:40", 0.63, 0.31
26780000, 1736281910, "2025/1/7 20:31:50", 0.63, 0.27
26789999, 1736281920, "2025/1/7 20:32:0", 0.65, 0.35
26800000, 1736281930, "2025/1/7 20:32:10", 0.63, 0.17
26809999, 1736281940, "2025/1/7 20:32:20", 0.63, 0.25
26819999, 1736281950, "2025/1/7 20:32:30", 0.63, 0.25
26829999, 1736281960, "2025/1/7 20:32:40", 0.59, 0.21
26839999, 1736281970, "2025/1/7 20:32:50", 0.59, 0.17
26849999, 1736281980, "2025/1/7 20:33:0", 0.67, 0.29
26859999, 1736281990, "2025/1/7 20:33:10", 0.65, 0.19
26870000, 1736282000, "2025/1/7 20:33:20", 0.59, 0.15
26879998, 1736282010, "2025/1/7 20:33:30", 0.65, 0.33
26889999, 1736282020, "2025/1/7 20:33:40", 0.67, 0.27
26899999, 1736282030, "2025/1/7 20:33:50", 0.59, 0.13
26909999, 1736282040, "2025/1/7 20:34:0", 0.61, 0.29
26919999, 1736282050, "2025/1/7 20:34:10", 0.61, 0.19
26929999, 1736282060, "2025/1/7 20:34:20", 0.59, 0.17
26939999, 1736282070, "2025/1/7 20:34:30", 0.59, 0.35
26949999, 1736282080, "2025/1/7 20:34:40", 0.61, 0.17
26959998, 1736282090, "2025/1/7 20:34:50", 0.65, 0.21
26969999, 1736282100, "2025/1/7 20:35:0", 0.61, 0.35
26979999, 1736282110, "2025/1/7 20:35:10", 0.59, 0.29
26989999, 1736282120, "2025/1/7 20:35:20", 0.59, 0.21
26999999, 1736282130, "2025/1/7 20:35:30", 0.61, 0.23
27009999, 1736282140, "2025/1/7 20:35:40", 0.65, 0.25
27019999, 1736282150, "2025/1/7 20:35:50", 0.59, 0.09
27029999, 1736282159, "2025/1/7 20:35:59", 0.61, 0.27
27039998, 1736282169, "2025/1/7 20:36:9", 0.61, 0.23
27049999, 1736282179, "2025/1/7 20:36:19", 0.59, 0.17
27059999, 1736282189, "2025/1/7 20:36:29", 0.63, 0.25
27069999, 1736282199, "2025/1/7 20:36:39", 0.61, 0.27
27079999, 1736282209, "2025/1/7 20:36:49", 0.63, 0.19
27089999, 1736282219, "2025/1/7 20:36:59", 0.59, 0.23
27099999, 1736282229, "2025/1/7 20:37:9", 0.59, 0.13
27109999, 1736282239, "2025/1/7 20:37:19", 0.61, 0.09
27119998, 1736282249, "2025/1/7 20:37:29", 0.65, 0.19
27129999, 1736282259, "2025/1/7 20:37:39", 0.59, 0.09
27139999, 1736282269, "2025/1/7 20:37:49", 0.63, 0.27
27149999, 1736282279, "2025/1/7 20:37:59", 0.65, 0.33
27159999, 1736282289, "2025/1/7 20:38:9", 0.65, 0.25
27169999, 1736282299, "2025/1/7 20:38:19", 0.65, 0.27
27179999, 1736282309, "2025/1/7 20:38:29", 0.59, 0.35
27189999, 1736282319, "2025/1/7 20:38:39", 0.65, 0.21
27200000, 1736282329, "2025/1/7 20:38:49", 0.59, 0.25
27209999, 1736282339, "2025/1/7 20:38:59", 0.59, 0.09
27219999, 1736282349, "2025/1/7 20:39:9", 0.65, 0.29
27229999, 1736282359, "2025/1/7 20:39:19", 0.65, 0.19
27239999, 1736282369, "2025/1/7 20:39:29", 0.65, 0.33
27249999, 1736282379, "2025/1/7 20:39:39", 0.63, 0.31
27259999, 1736282389, "2025/1/7 20:39:49", 0.59, 0.09
27269999, 1736282399, "2025/1/7 20:39:59", 0.59, 0.33
27279998, 1736282409, "2025/1/7 20:40:9", 0.63, 0.35
27289999, 1736282419, "2025/1/7 20:40:19", 0.65, 0.37
27299999, 1736282429, "2025/1/7 20:40:29", 0.59, 0.11
27310000, 1736282439, "2025/1/7 20:40:39", 0.65, 0.23
27319999, 1736282449, "2025/1/7 20:40:49", 0.65, 0.17
27330000, 1736282459, "2025/1/7 20:40:59", 0.65, 0.25
27339999, 1736282469, "2025/1/7 20:41:9", 0.67, 0.33
27349999, 1736282479, "2025/1/7 20:41:19", 0.65, 0.23
27359998, 1736282489, "2025/1/7 20:41:29", 0.65, 0.21
27369999, 1736282499, "2025/1/7 20:41:39", 0.63, 0.21
27379999, 1736282509, "2025/1/7 20:41:49", 0.59, 0.29
27389999, 1736282519, "2025/1/7 20:41:59", 0.65, 0.21
27399999, 1736282529, "2025/1/7 20:42:9", 0.67, 0.27
27409999, 1736282539, "2025/1/7 20:42:19", 0.67, 0.13
27419999, 1736282549, "2025/1/7 20:42:29", 0.65, 0.21
27429999, 1736282559, "2025/1/7 20:42:39", 0.67, 0.25
27439998, 1736282569, "2025/1/7 20:42:49", 0.65, 0.21
27449999, 1736282579, "2025/1/7 20:42:59", 0.65, 0.33
27459999, 1736282589, "2025/1/7 20:43:9", 0.65, 0.21
27469999, 1736282599, "2025/1/7 20:43:19", 0.63, 0.27
27479999, 1736282609, "2025/1/7 20:43:29", 0.65, 0.29
27489999, 1736282619, "2025/1/7 20:43:39", 0.65, 0.19
27499999, 1736282629, "2025/1/7 20:43:49", 0.67, 0.31
27509999, 1736282639, "2025/1/7 20:43:59", 0.67, 0.33
27520000, 1736282649, "2025/1/7 20:44:9", 0.59, 0.21
27529999, 1736282659, "2025/1/7 20:44:19", 0.67, 0.27
27539999, 1736282669, "2025/1/7 20:44:29", 0.67, 0.33
27549999, 1736282679, "2025/1/7 20:44:39", 0.65, 0.21
27559999, 1736282689, "2025/1/7 20:44:49", 0.67, 0.21
27569999, 1736282699, "2025/1/7 20:44:59", 0.63, 0.25
27580000, 1736282709, "2025/1/7 20:45:9", 0.63, 0.17
27589999, 1736282719, "2025/1/7 20:45:19", 0.63, 0.21
27600001, 1736282729, "2025/1/7 20:45:29", 0.65, 0.27
27609999, 1736282739, "2025/1/7 20:45:39", 0.65, 0.25
27619999, 1736282749, "2025/1/7 20:45:49", 0.63, 0.21
27629999, 1736282759, "2025/1/7 20:45:59", 0.63, 0.17
27639999, 1736282769, "2025/1/7 20:46:9", 0.65, 0.23
27649999, 1736282779, "2025/1/7 20:46:19", 0.65, 0.21
27659999, 1736282789, "2025/1/7 20:46:29", 0.63, 0.25
27669999, 1736282799, "2025/1/7 20:46:39", 0.65, 0.27
27679998, 1736282809, "2025/1/7 20:46:49", 0.67, 0.27
27689999, 1736282819, "2025/1/7 20:46:59", 0.63, 0.17
27699999, 1736282829, "2025/1/7 20:47:9", 0.63, 0.21
27709999, 1736282839, "2025/1/7 20:47:19", 0.61, 0.13
27719999, 1736282849, "2025/1/7 20:47:29", 0.65, 0.17
27729999, 1736282859, "2025/1/7 20:47:39", 0.63, 0.19
27739999, 1736282869, "2025/1/7 20:47:49", 0.65, 0.23
27749999, 1736282879, "2025/1/7 20:47:59", 0.63, 0.15
27759998, 1736282889, "2025/1/7 20:48:9", 0.63, 0.25
27769999, 1736282899, "2025/1/7 20:48:19", 0.65, 0.21
27779999, 1736282909, "2025/1/7 20:48:29", 0.65, 0.19
27789999, 1736282919, "2025/1/7 20:48:39", 0.67, 0.15
27799999, 1736282929, "2025/1/7 20:48:49", 0.65, 0.25
27809999, 1736282939, "2025/1/7 20:48:59", 0.65, 0.23
27819999, 1736282949, "2025/1/7 20:49:9", 0.67, 0.23
27829999, 1736282959, "2025/1/7 20:49:19", 0.65, 0.17
27839998, 1736282969, "2025/1/7 20:49:29", 0.65, 0.15
27850000, 1736282979, "2025/1/7 20:49:39", 0.65, 0.21
27859999, 1736282989, "2025/1/7 20:49:49", 0.65, 0.21
27869999, 1736282999, "2025/1/7 20:49:59", 0.67, 0.21
27879999, 1736283009, "2025/1/7 20:50:9", 0.65, 0.29
27889999, 1736283019, "2025/1/7 20:50:19", 0.65, 0.25
27899999, 1736283029, "2025/1/7 20:50:29", 0.67, 0.21
27909999, 1736283039, "2025/1/7 20:50:39", 0.65, 0.19
27919998, 1736283049, "2025/1/7 20:50:49", 0.65, 0.21
27929999, 1736283059, "2025/1/7 20:50:59", 0.63, 0.17
27939999, 1736283069, "2025/1/7 20:51:9", 0.63, 0.17
27949999, 1736283079, "2025/1/7 20:51:19", 0.65, 0.19
27959999, 1736283089, "2025/1/7 20:51:29", 0.65, 0.15
27969999, 1736283099, "2025/1/7 20:51:39", 0.67, 0.21
27979999, 1736283109, "2025/1/7 20:51:49", 0.65, 0.17
27989999, 1736283119, "2025/1/7 20:51:59", 0.63, 0.13
27999998, 1736283129, "2025/1/7 20:52:9", 0.67, 0.11
28009999, 1736283139, "2025/1/7 20:52:19", 0.67, 0.25
28019999, 1736283149, "2025/1/7 20:52:29", 0.65, 0.25
28029999, 1736283159, "2025/1/7 20:52:39", 0.65, 0.19
28039999, 1736283169, "2025/1/7 20:52:49", 0.63, 0.17
28049999, 1736283179, "2025/1/7 20:52:59", 0.67, 0.15
28059999, 1736283189, "2025/1/7 20:53:9", 0.65, 0.09
28069999, 1736283199, "2025/1/7 20:53:19", 0.65, 0.17
28079998, 1736283209, "2025/1/7 20:53:29", 0.63, 0.13
28090000, 1736283219, "2025/1/7 20:53:39", 0.63, 0.09
28099999, 1736283229, "2025/1/7 20:53:49", 0.67, 0.21
28110000, 1736283239, "2025/1/7 20:53:59", 0.63, 0.17
28119999, 1736283249, "2025/1/7 20:54:9", 0.65, 0.13
28129999, 1736283259, "2025/1/7 20:54:19", 0.65, 0.21
28139999, 1736283269, "2025/1/7 20:54:29", 0.65, 0.19
28149999, 1736283279, "2025/1/7 20:54:39", 0.67, 0.17
28160000, 1736283289, "2025/1/7 20:54:49", 0.67, 0.19
28169999, 1736283299, "2025/1/7 20:54:59", 0.67, 0.09
28179999, 1736283309, "2025/1/7 20:55:9", 0.67, 0.19
28189999, 1736283319, "2025/1/7 20:55:19", 0.67, 0.09
28200000, 1736283329, "2025/1/7 20:55:29", 0.67, 0.13
28209999, 1736283339, "2025/1/7 20:55:39", 0.65, 0.07
28219999, 1736283349, "2025/1/7 20:55:49", 0.65, 0.17
28229999, 1736283359, "2025/1/7 20:55:59", 0.67, 0.17
28239998, 1736283369, "2025/1/7 20:56:9", 0.65, 0.13
28249999, 1736283379, "2025/1/7 20:56:19", 0.67, 0.23
28259999, 1736283389, "2025/1/7 20:56:29", 0.67, 0.05
28269999, 1736283399, "2025/1/7 20:56:39", 0.67, 0.13
28279999, 1736283409, "2025/1/7 20:56:49", 0.69, 0.11
28289999, 1736283419, "2025/1/7 20:56:59", 0.65, 0.11
28299999, 1736283429, "2025/1/7 20:57:9", 0.71, 0.13
28309999, 1736283439, "2025/1/7 20:57:19", 0.67, 0.13
28319998, 1736283449, "2025/1/7 20:57:29", 0.65, 0.11
28330000, 1736283459, "2025/1/7 20:57:39", 0.67, 0.05
28339999, 1736283469, "2025/1/7 20:57:49", 0.65, 0.01
28349999, 1736283479, "2025/1/7 20:57:59", 0.69, 0.15
28359999, 1736283489, "2025/1/7 20:58:9", 0.71, 0.15
28369999, 1736283499, "2025/1/7 20:58:19", 0.67, 0.09
28379999, 1736283509, "2025/1/7 20:58:29", 0.67, 0.13
28389999, 1736283519, "2025/1/7 20:58:39", 0.67, -0.07
28399998, 1736283529, "2025/1/7 20:58:49", 0.69, 0.21
28409999, 1736283539, "2025/1/7 20:58:59", 0.67, 0.11
28419999, 1736283549, "2025/1/7 20:59:9", 0.69, 0.17
28429999, 1736283559, "2025/1/7 20:59:19", 0.67, 0.07
28439999, 1736283569, "2025/1/7 20:59:29", 0.63, 0.03
28449999, 1736283579, "2025/1/7 20:59:39", 0.67, 0.09
28460000, 1736283589, "2025/1/7 20:59:49", 0.69, 0.07
28469999, 1736283599, "2025/1/7 20:59:59", 0.69, 0.03
28480000, 1736283609, "2025/1/7 21:0:9", 0.67, 0.09
28489999, 1736283619, "2025/1/7 21:0:19", 0.67, 0.07
28499999, 1736283629, "2025/1/7 21:0:29", 0.69, -0.01
28509999, 1736283639, "2025/1/7 21:0:39", 0.67, 0.03
28519999, 1736283649, "2025/1/7 21:0:49", 0.71, -0.05
28529999, 1736283659, "2025/1/7 21:0:59", 0.69, 0.07
28540000, 1736283669, "2025/1/7 21:1:9", 0.69, -0.05
28549998, 1736283679, "2025/1/7 21:1:19", 0.67, -0.01
28560000, 1736283689, "2025/1/7 21:1:29", 0.69, -0.01
28570000, 1736283699, "2025/1/7 21:1:39", 0.71, 0.03
28579998, 1736283709, "2025/1/7 21:1:49", 0.71, 0.15
28589999, 1736283719, "2025/1/7 21:1:59", 0.65, 0.01
28599999, 1736283729, "2025/1/7 21:2:9", 0.67, 0.01
28609999, 1736283739, "2025/1/7 21:2:19", 0.69, 0.09
28619999, 1736283749, "2025/1/7 21:2:29", 0.65, 0.03
28629999, 1736283759, "2025/1/7 21:2:39", 0.65, -0.03
28639998, 1736283769, "2025/1/7 21:2:49", 0.69, -0.01
28650000, 1736283779, "2025/1/7 21:2:59", 0.67, 0.09
28659999, 1736283789, "2025/1/7 21:3:9", 0.67, -0.09
28670000, 1736283799, "2025/1/7 21:3:19", 0.65, 0.01
28679999, 1736283809, "2025/1/7 21:3:29", 0.69, 0.07
28689999, 1736283819, "2025/1/7 21:3:39", 0.65, -0.01
28699999, 1736283829, "2025/1/7 21:3:49", 0.69, 0.01
28709999, 1736283839, "2025/1/7 21:3:59", 0.65, 0.01
28720000, 1736283849, "2025/1/7 21:4:9", 0.67, 0.09
28729999, 1736283859, "2025/1/7 21:4:19", 0.67, -0.03
28739999, 1736283869, "2025/1/7 21:4:29", 0.67, 0.05
28749999, 1736283879, "2025/1/7 21:4:39", 0.65, -0.05
28759999, 1736283889, "2025/1/7 21:4:49", 0.67, -0.01
28769999, 1736283899, "2025/1/7 21:4:59", 0.67, -0.11
28779999, 1736283909, "2025/1/7 21:5:9", 0.65, -0.05
28789999, 1736283919, "2025/1/7 21:5:19", 0.65, -0.13
28799998, 1736283929, "2025/1/7 21:5:29", 0.69, -0.11
28809999, 1736283939, "2025/1/7 21:5:39", 0.67, -0.15
28819999, 1736283949, "2025/1/7 21:5:49", 0.71, -0.05
28829999, 1736283959, "2025/1/7 21:5:59", 0.67, 0.01
28839999, 1736283969, "2025/1/7 21:6:9", 0.67, -0.17
28850000, 1736283979, "2025/1/7 21:6:19", 0.69, -0.07
28859999, 1736283989, "2025/1/7 21:6:29", 0.63, -0.05
28869999, 1736283999, "2025/1/7 21:6:39", 0.67, -0.03
28879998, 1736284009, "2025/1/7 21:6:49", 0.67, -0.11
28889999, 1736284019, "2025/1/7 21:6:59", 0.67, -0.09
28899999, 1736284029, "2025/1/7 21:7:9", 0.67, -0.01
28909999, 1736284039, "2025/1/7 21:7:19", 0.69, -0.01
28920000, 1736284049, "2025/1/7 21:7:29", 0.59, -0.17
28929999, 1736284059, "2025/1/7 21:7:39", 0.71, 0.01
28940000, 1736284069, "2025/1/7 21:7:49", 0.67, -0.21
28949999, 1736284079, "2025/1/7 21:7:59", 0.67, -0.21
28960000, 1736284089, "2025/1/7 21:8:9", 0.65, -0.17
28969999, 1736284099, "2025/1/7 21:8:19", 0.65, -0.23
28979999, 1736284109, "2025/1/7 21:8:29", 0.67, -0.15
28989999, 1736284119, "2025/1/7 21:8:39", 0.67, -0.11
28999999, 1736284129, "2025/1/7 21:8:49", 0.65, -0.07
29010000, 1736284139, "2025/1/7 21:8:59", 0.63, -0.17
29019999, 1736284149, "2025/1/7 21:9:9", 0.67, -0.15
29029999, 1736284159, "2025/1/7 21:9:19", 0.65, -0.09
29039998, 1736284169, "2025/1/7 21:9:29", 0.65, -0.11
29049999, 1736284179, "2025/1/7 21:9:39", 0.65, -0.11
29059999, 1736284189, "2025/1/7 21:9:49", 0.67, -0.11
29069999, 1736284199, "2025/1/7 21:9:59", 0.65, -0.13
29079999, 1736284209, "2025/1/7 21:10:9", 0.65, -0.11
29089999, 1736284219, "2025/1/7 21:10:19", 0.67, -0.09
29099999, 1736284229, "2025/1/7 21:10:29", 0.63, -0.23
29109999, 1736284239, "2025/1/7 21:10:39", 0.67, -0.09
29119998, 1736284249, "2025/1/7 21:10:49", 0.65, -0.15
29129999, 1736284259, "2025/1/7 21:10:59", 0.65, -0.13
29139999, 1736284269, "2025/1/7 21:11:9", 0.63, -0.27
29149999, 1736284279, "2025/1/7 21:11:19", 0.65, -0.09
29159999, 1736284289, "2025/1/7 21:11:29", 0.63, -0.17
29169999, 1736284299, "2025/1/7 21:11:39", 0.59, -0.13
29179999, 1736284309, "2025/1/7 21:11:49", 0.63, -0.21
29189999, 1736284319, "2025/1/7 21:11:59", 0.65, -0.25
29200000, 1736284329, "2025/1/7 21:12:9", 0.63, -0.29
29209999, 1736284339, "2025/1/7 21:12:19", 0.63, -0.19
29219999, 1736284349, "2025/1/7 21:12:29", 0.65, -0.23
29230000, 1736284359, "2025/1/7 21:12:39", 0.67, -0.27
29239999, 1736284369, "2025/1/7 21:12:49", 0.65, -0.25
29249999, 1736284379, "2025/1/7 21:12:59", 0.63, -0.27
29259999, 1736284389, "2025/1/7 21:13:9", 0.63, -0.19
29269998, 1736284399, "2025/1/7 21:13:19", 0.61, -0.23
29280000, 1736284409, "2025/1/7 21:13:29", 0.63, -0.27
29289999, 1736284419, "2025/1/7 21:13:39", 0.63, -0.25
29299999, 1736284429, "2025/1/7 21:13:49", 0.59, -0.27
29310000, 1736284439, "2025/1/7 21:13:59", 0.63, -0.31
29319999, 1736284449, "2025/1/7 21:14:9", 0.61, -0.27
29329999, 1736284459, "2025/1/7 21:14:19", 0.61, -0.27
29339999, 1736284469, "2025/1/7 21:14:29", 0.59, -0.25
29349999, 1736284479, "2025/1/7 21:14:39", 0.63, -0.31
29359998, 1736284489, "2025/1/7 21:14:49", 0.61, -0.23
29370000, 1736284499, "2025/1/7 21:14:59", 0.59, -0.25
29379999, 1736284509, "2025/1/7 21:15:9", 0.63, -0.25
29390000, 1736284519, "2025/1/7 21:15:19", 0.59, -0.27
29399999, 1736284529, "2025/1/7 21:15:29", 0.61, -0.29
29409999, 1736284539, "2025/1/7 21:15:39", 0.63, -0.21
29419999, 1736284549, "2025/1/7 21:15:49", 0.57, -0.23
29429999, 1736284559, "2025/1/7 21:15:59", 0.61, -0.27
29439998, 1736284569, "2025/1/7 21:16:9", 0.59, -0.29
29449999, 1736284579, "2025/1/7 21:16:19", 0.59, -0.29
29459999, 1736284589, "2025/1/7 21:16:29", 0.59, -0.21
29469999, 1736284599, "2025/1/7 21:16:39", 0.59, -0.35
29479999, 1736284609, "2025/1/7 21:16:49", 0.55, -0.33
29489999, 1736284619, "2025/1/7 21:16:59", 0.63, -0.33
29499999, 1736284629, "2025/1/7 21:17:9", 0.57, -0.25
29509999, 1736284639, "2025/1/7 21:17:19", 0.57, -0.39
29519998, 1736284649, "2025/1/7 21:17:29", 0.57, -0.45
29529999, 1736284659, "2025/1/7 21:17:39", 0.59, -0.35
29539999, 1736284669, "2025/1/7 21:17:49", 0.61, -0.25
29549999, 1736284679, "2025/1/7 21:17:59", 0.57, -0.39
29559999, 1736284689, "2025/1/7 21:18:9", 0.57, -0.31
29569999, 1736284699, "2025/1/7 21:18:19", 0.57, -0.39
29579999, 1736284709, "2025/1/7 21:18:29", 0.57, -0.33
29589999, 1736284719, "2025/1/7 21:18:39", 0.61, -0.33
29600000, 1736284729, "2025/1/7 21:18:49", 0.55, -0.31
29609999, 1736284739, "2025/1/7 21:18:59", 0.55, -0.25
29619999, 1736284749, "2025/1/7 21:19:9", 0.57, -0.35
29629999, 1736284759, "2025/1/7 21:19:19", 0.57, -0.33
29639999, 1736284769, "2025/1/7 21:19:29", 0.57, -0.35
29649999, 1736284779, "2025/1/7 21:19:39", 0.55, -0.41
29659999, 1736284789, "2025/1/7 21:19:49", 0.55, -0.33
29669999, 1736284799, "2025/1/7 21:19:59", 0.55, -0.37
29679998, 1736284809, "2025/1/7 21:20:9", 0.57, -0.29
29689999, 1736284819, "2025/1/7 21:20:19", 0.55, -0.37
29699999, 1736284829, "2025/1/7 21:20:29", 0.55, -0.41
29710000, 1736284839, "2025/1/7 21:20:39", 0.53, -0.33
29719999, 1736284849, "2025/1/7 21:20:49", 0.53, -0.39
29729999, 1736284859, "2025/1/7 21:20:59", 0.53, -0.29
29739999, 1736284869, "2025/1/7 21:21:9", 0.55, -0.33
29749999, 1736284879, "2025/1/7 21:21:19", 0.55, -0.31
29759998, 1736284889, "2025/1/7 21:21:29", 0.55, -0.33
29769999, 1736284899, "2025/1/7 21:21:39", 0.55, -0.31
29779998, 1736284909, "2025/1/7 21:21:49", 0.55, -0.39
29789999, 1736284919, "2025/1/7 21:21:59", 0.53, -0.39
29799999, 1736284929, "2025/1/7 21:22:9", 0.53, -0.31
29809999, 1736284939, "2025/1/7 21:22:19", 0.53, -0.33
29819999, 1736284949, "2025/1/7 21:22:29", 0.53, -0.37
29829999, 1736284959, "2025/1/7 21:22:39", 0.53, -0.47
29839998, 1736284969, "2025/1/7 21:22:49", 0.53, -0.45
29850000, 1736284979, "2025/1/7 21:22:59", 0.53, -0.45
29859999, 1736284989, "2025/1/7 21:23:9", 0.51, -0.39
29869999, 1736284999, "2025/1/7 21:23:19", 0.53, -0.47
29879999, 1736285009, "2025/1/7 21:23:29", 0.49, -0.43
29889999, 1736285019, "2025/1/7 21:23:39", 0.53, -0.43
29899999, 1736285029, "2025/1/7 21:23:49", 0.53, -0.31
29909999, 1736285039, "2025/1/7 21:23:59", 0.51, -0.45
29919998, 1736285049, "2025/1/7 21:24:9", 0.51, -0.41
29929999, 1736285059, "2025/1/7 21:24:19", 0.51, -0.41
29940000, 1736285069, "2025/1/7 21:24:29", 0.49, -0.31
29949999, 1736285079, "2025/1/7 21:24:39", 0.53, -0.39
29959999, 1736285089, "2025/1/7 21:24:49", 0.49, -0.39
29969999, 1736285099, "2025/1/7 21:24:59", 0.53, -0.39
29979999, 1736285109, "2025/1/7 21:25:9", 0.53, -0.39
29989999, 1736285119, "2025/1/7 21:25:19", 0.49, -0.39
29999998, 1736285129, "2025/1/7 21:25:29", 0.49, -0.39
30009999, 1736285139, "2025/1/7 21:25:39", 0.49, -0.33
30019999, 1736285149, "2025/1/7 21:25:49", 0.51, -0.43
30029999, 1736285159, "2025/1/7 21:25:59", 0.49, -0.47
30039999, 1736285169, "2025/1/7 21:26:9", 0.47, -0.39
30049999, 1736285179, "2025/1/7 21:26:19", 0.49, -0.43
30059999, 1736285189, "2025/1/7 21:26:29", 0.49, -0.39
30069999, 1736285199, "2025/1/7 21:26:39", 0.49, -0.41
30079998, 1736285209, "2025/1/7 21:26:49", 0.49, -0.39
30089999, 1736285219, "2025/1/7 21:26:59", 0.51, -0.39
30099999, 1736285229, "2025/1/7 21:27:9", 0.45, -0.47
30110000, 1736285239, "2025/1/7 21:27:19", 0.47, -0.45
30119999, 1736285249, "2025/1/7 21:27:29", 0.47, -0.33
30129999, 1736285259, "2025/1/7 21:27:39", 0.47, -0.39
30139999, 1736285269, "2025/1/7 21:27:49", 0.45, -0.35
30149999, 1736285279, "2025/1/7 21:27:59", 0.45, -0.41
30159998, 1736285289, "2025/1/7 21:28:9", 0.47, -0.39
30169999, 1736285299, "2025/1/7 21:28:19", 0.49, -0.35
30179999, 1736285309, "2025/1/7 21:28:29", 0.47, -0.47
30189999, 1736285319, "2025/1/7 21:28:39", 0.47, -0.55
30199999, 1736285329, "2025/1/7 21:28:49", 0.47, -0.41
30209999, 1736285339, "2025/1/7 21:28:59", 0.45, -0.45
30219999, 1736285349, "2025/1/7 21:29:9", 0.45, -0.41
30229999, 1736285359, "2025/1/7 21:29:19", 0.47, -0.43
30239998, 1736285369, "2025/1/7 21:29:29", 0.45, -0.31
30249999, 1736285379, "2025/1/7 21:29:39", 0.47, -0.35
30259999, 1736285389, "2025/1/7 21:29:49", 0.47, -0.31
30269999, 1736285399, "2025/1/7 21:29:59", 0.49, -0.39
30279999, 1736285409, "2025/1/7 21:30:9", 0.47, -0.37
30289999, 1736285419, "2025/1/7 21:30:19", 0.43, -0.43
30299999, 1736285429, "2025/1/7 21:30:29", 0.47, -0.41
30309999, 1736285439, "2025/1/7 21:30:39", 0.45, -0.49
30319998, 1736285449, "2025/1/7 21:30:49", 0.47, -0.43
30329999, 1736285459, "2025/1/7 21:30:59", 0.45, -0.49
30339999, 1736285469, "2025/1/7 21:31:9", 0.45, -0.49
30349999, 1736285479, "2025/1/7 21:31:19", 0.47, -0.45
30359999, 1736285489, "2025/1/7 21:31:29", 0.45, -0.43
30369999, 1736285499, "2025/1/7 21:31:39", 0.47, -0.43
30379999, 1736285509, "2025/1/7 21:31:49", 0.45, -0.49
30389999, 1736285519, "2025/1/7 21:31:59", 0.45, -0.47
30399998, 1736285529, "2025/1/7 21:32:9", 0.41, -0.51
30409999, 1736285539, "2025/1/7 21:32:19", 0.43, -0.53
30419999, 1736285549, "2025/1/7 21:32:29", 0.47, -0.41
30429999, 1736285559, "2025/1/7 21:32:39", 0.45, -0.49
30439999, 1736285569, "2025/1/7 21:32:49", 0.43, -0.47
30449999, 1736285579, "2025/1/7 21:32:59", 0.43, -0.55
30459999, 1736285589, "2025/1/7 21:33:9", 0.47, -0.49
30469999, 1736285599, "2025/1/7 21:33:19", 0.45, -0.43
30479998, 1736285609, "2025/1/7 21:33:29", 0.41, -0.65
30490000, 1736285619, "2025/1/7 21:33:39", 0.45, -0.49
30499999, 1736285629, "2025/1/7 21:33:49", 0.47, -0.47
30509999, 1736285639, "2025/1/7 21:33:59", 0.43, -0.61
30519999, 1736285649, "2025/1/7 21:34:9", 0.45, -0.43
30529999, 1736285659, "2025/1/7 21:34:19", 0.43, -0.53
