

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739738340
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-7.75,
1,2910065340557820165,-7.75,
2,2902201770801365469,-7.87,
3,2893986434666987807,-7.75,
4,2918313179895300117,-7.50,
5,2935393797722341677,-7.75,
6,2910065340557820165,-7.75,
7,2902201770801365469,-7.87,
8,2893986434666987807,-7.69,
9,2918313179895300117,-7.50,
10,2935393797722341677,-7.75,
11,2910065340557820165,-7.75,
12,2902201770801365469,-7.87,
13,2893986434666987807,-7.69,
14,2918313179895300117,-7.50,
15,2935393797722341677,-7.75,
16,2910065340557820165,-7.75,
17,2902201770801365469,-7.87,
18,2893986434666987807,-7.69,
19,2918313179895300117,-7.50,
20,2935393797722341677,-7.75,
21,2910065340557820165,-7.75,
22,2902201770801365469,-7.87,
23,2893986434666987807,-7.69,
24,2918313179895300117,-7.44,
25,2935393797722341677,-7.75,
26,2910065340557820165,-7.75,
27,2902201770801365469,-7.87,
28,2893986434666987807,-7.69,
29,2918313179895300117,-7.44,
THERMISTORS_STOP

DATA-stop

