

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1742171370
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-1.81,
1,2910065340557820165,-1.87,
2,2902201770801365469,-2.19,
3,2893986434666987807,-2.19,
4,2918313179895300117,-1.87,
5,2935393797722341677,-1.81,
6,2910065340557820165,-1.87,
7,2902201770801365469,-2.19,
8,2893986434666987807,-2.19,
9,2918313179895300117,-1.87,
10,2935393797722341677,-1.81,
11,2910065340557820165,-1.87,
12,2902201770801365469,-2.19,
13,2893986434666987807,-2.19,
14,2918313179895300117,-1.94,
15,2935393797722341677,-1.81,
16,2910065340557820165,-1.87,
17,2902201770801365469,-2.19,
18,2893986434666987807,-2.19,
19,2918313179895300117,-1.87,
20,2935393797722341677,-1.81,
21,2910065340557820165,-1.87,
22,2902201770801365469,-2.19,
23,2893986434666987807,-2.19,
24,2918313179895300117,-1.87,
25,2935393797722341677,-1.81,
26,2910065340557820165,-1.87,
27,2902201770801365469,-2.19,
28,2893986434666987807,-2.19,
29,2918313179895300117,-1.87,
THERMISTORS_STOP

DATA-stop

