

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1741257601
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,14.81,
1,2910065340557820165,14.94,
2,2902201770801365469,16.37,
3,2893986434666987807,15.06,
4,2918313179895300117,15.88,
5,2935393797722341677,14.81,
6,2910065340557820165,14.94,
7,2902201770801365469,16.37,
8,2893986434666987807,15.13,
9,2918313179895300117,15.88,
10,2935393797722341677,14.81,
11,2910065340557820165,14.94,
12,2902201770801365469,16.37,
13,2893986434666987807,15.06,
14,2918313179895300117,15.88,
15,2935393797722341677,14.81,
16,2910065340557820165,14.94,
17,2902201770801365469,16.31,
18,2893986434666987807,15.06,
19,2918313179895300117,15.88,
20,2935393797722341677,14.81,
21,2910065340557820165,14.94,
22,2902201770801365469,16.31,
23,2893986434666987807,15.06,
24,2918313179895300117,15.88,
25,2935393797722341677,14.81,
26,2910065340557820165,14.94,
27,2902201770801365469,16.31,
28,2893986434666987807,15.06,
29,2918313179895300117,15.88,
THERMISTORS_STOP

DATA-stop

