

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739656680
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-8.69,
1,2910065340557820165,-8.81,
2,2902201770801365469,-9.06,
3,2893986434666987807,-8.88,
4,2918313179895300117,-8.69,
5,2935393797722341677,-8.69,
6,2910065340557820165,-8.75,
7,2902201770801365469,-9.06,
8,2893986434666987807,-8.88,
9,2918313179895300117,-8.69,
10,2935393797722341677,-8.75,
11,2910065340557820165,-8.75,
12,2902201770801365469,-9.06,
13,2893986434666987807,-8.88,
14,2918313179895300117,-8.69,
15,2935393797722341677,-8.69,
16,2910065340557820165,-8.75,
17,2902201770801365469,-9.06,
18,2893986434666987807,-8.81,
19,2918313179895300117,-8.69,
20,2935393797722341677,-8.69,
21,2910065340557820165,-8.75,
22,2902201770801365469,-9.06,
23,2893986434666987807,-8.81,
24,2918313179895300117,-8.69,
25,2935393797722341677,-8.69,
26,2910065340557820165,-8.75,
27,2902201770801365469,-9.06,
28,2893986434666987807,-8.81,
29,2918313179895300117,-8.69,
THERMISTORS_STOP

DATA-stop

