

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1740666138
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,2.00,
1,2910065340557820165,2.00,
2,2902201770801365469,2.19,
3,2893986434666987807,2.31,
4,2918313179895300117,2.31,
5,2935393797722341677,2.00,
6,2910065340557820165,2.00,
7,2902201770801365469,2.19,
8,2893986434666987807,2.31,
9,2918313179895300117,2.31,
10,2935393797722341677,2.00,
11,2910065340557820165,2.00,
12,2902201770801365469,2.19,
13,2893986434666987807,2.31,
14,2918313179895300117,2.37,
15,2935393797722341677,2.00,
16,2910065340557820165,2.00,
17,2902201770801365469,2.19,
18,2893986434666987807,2.31,
19,2918313179895300117,2.37,
20,2935393797722341677,2.00,
21,2910065340557820165,2.00,
22,2902201770801365469,2.19,
23,2893986434666987807,2.31,
24,2918313179895300117,2.31,
25,2935393797722341677,2.00,
26,2910065340557820165,2.00,
27,2902201770801365469,2.19,
28,2893986434666987807,2.31,
29,2918313179895300117,2.31,
THERMISTORS_STOP

DATA-stop

