

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1741028311
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,7.00,
1,2910065340557820165,7.00,
2,2902201770801365469,6.56,
3,2893986434666987807,6.87,
4,2918313179895300117,6.69,
5,2935393797722341677,7.00,
6,2910065340557820165,7.00,
7,2902201770801365469,6.56,
8,2893986434666987807,6.87,
9,2918313179895300117,6.69,
10,2935393797722341677,7.00,
11,2910065340557820165,7.00,
12,2902201770801365469,6.56,
13,2893986434666987807,6.87,
14,2918313179895300117,6.75,
15,2935393797722341677,7.00,
16,2910065340557820165,7.00,
17,2902201770801365469,6.62,
18,2893986434666987807,6.87,
19,2918313179895300117,6.69,
20,2935393797722341677,7.00,
21,2910065340557820165,7.00,
22,2902201770801365469,6.62,
23,2893986434666987807,6.87,
24,2918313179895300117,6.69,
25,2935393797722341677,7.00,
26,2910065340557820165,7.00,
27,2902201770801365469,6.62,
28,2893986434666987807,6.87,
29,2918313179895300117,6.75,
THERMISTORS_STOP

DATA-stop

