

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1742536170
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-1.69,
1,2910065340557820165,-1.56,
2,2902201770801365469,-2.06,
3,2893986434666987807,-2.12,
4,2918313179895300117,-1.56,
5,2935393797722341677,-1.69,
6,2910065340557820165,-1.56,
7,2902201770801365469,-2.06,
8,2893986434666987807,-2.12,
9,2918313179895300117,-1.56,
10,2935393797722341677,-1.62,
11,2910065340557820165,-1.56,
12,2902201770801365469,-2.06,
13,2893986434666987807,-2.06,
14,2918313179895300117,-1.56,
15,2935393797722341677,-1.62,
16,2910065340557820165,-1.56,
17,2902201770801365469,-2.06,
18,2893986434666987807,-2.06,
19,2918313179895300117,-1.56,
20,2935393797722341677,-1.62,
21,2910065340557820165,-1.56,
22,2902201770801365469,-2.06,
23,2893986434666987807,-2.06,
24,2918313179895300117,-1.56,
25,2935393797722341677,-1.62,
26,2910065340557820165,-1.56,
27,2902201770801365469,-2.06,
28,2893986434666987807,-2.06,
29,2918313179895300117,-1.56,
THERMISTORS_STOP

DATA-stop

